DATAFLOW,LAST UPDATE,freq,tra_infr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2003,491,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2004,495,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2005,501,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2006,506,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2007,500,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2008,500,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2009,500,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2010,500,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2011,498,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2012,498,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2013,498,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2014,499,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2015,499,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2016,500,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2017,495,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2018,495,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2019,493,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2020,493,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2000,1534,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2001,1543,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2002,1556,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2003,1556,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2004,1580,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2005,1569,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2006,1572,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2007,1594,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2008,1643,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2009,1671,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2010,1681,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2011,1677,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2012,1677,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2013,1677,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2014,1677,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2015,1677,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2016,1733,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2017,1736,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2018,1740,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2019,1740,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC4,2020,1740,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2000,516,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2001,543,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2002,539,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2003,539,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2004,538,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2005,511,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2006,512,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2007,512,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2008,511,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2009,512,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2010,511,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2011,524,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2012,524,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2013,525,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2014,525,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2015,524,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2016,525,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2017,524,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2018,524,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2019,525,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF1,2020,524,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2000,256,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2001,256,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2002,282,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2003,282,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2004,282,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2005,270,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2006,270,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2007,270,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2008,270,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2009,270,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2010,270,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2011,265,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2012,265,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2013,265,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2014,265,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2015,265,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2016,265,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2017,265,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2018,265,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2019,265,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF2,2020,265,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2000,969,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2001,985,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2002,985,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2003,992,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2004,992,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2005,1066,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2006,1067,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2007,1104,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2008,1086,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2009,1108,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2010,1108,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2011,1121,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2012,1121,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2013,1130,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2014,1099,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2015,1095,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2016,1095,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2017,1095,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2018,1094,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2019,1095,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF3,2020,1094,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2000,892,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2001,891,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2002,842,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2003,841,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2004,821,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2005,822,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2006,823,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2007,818,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2008,822,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2009,821,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2010,828,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2011,838,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2012,838,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2013,838,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2014,838,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2015,840,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2016,840,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2017,840,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2018,840,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2019,839,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF4,2020,837,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2000,306,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2001,306,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2002,348,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2003,348,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2004,348,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2005,362,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2006,362,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2007,362,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2008,362,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2009,362,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2010,363,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2011,347,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2012,347,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2013,347,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2014,347,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2015,347,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2016,347,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2017,347,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2018,347,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2019,347,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF5,2020,347,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2000,853,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2001,851,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2002,851,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2003,850,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2004,850,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2005,849,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2006,854,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2007,874,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2008,851,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2009,851,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2010,851,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2011,851,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2012,851,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2013,852,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2014,852,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2015,852,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2016,852,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2017,851,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2018,851,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2019,852,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITF6,2020,851,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2000,1398,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2001,1400,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2002,1400,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2003,1362,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2004,1362,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2005,1380,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2006,1394,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2007,1378,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2008,1378,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2009,1378,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2010,1378,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2011,1379,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2012,1379,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2013,1379,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2014,1379,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2015,1379,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2016,1379,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2017,1369,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2018,1369,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2019,1369,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG1,2020,1369,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2000,434,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2001,434,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2002,428,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2003,428,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2004,427,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2005,427,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2006,428,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2007,429,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2008,429,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2009,429,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2010,429,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2011,430,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2012,430,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2013,429,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2014,429,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2015,429,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2016,429,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2017,427,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2018,427,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2019,427,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITG2,2020,427,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2000,223,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2001,223,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2002,223,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2003,223,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2004,362,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2005,362,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2006,361,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2007,361,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2008,362,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2009,362,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2010,362,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2011,357,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2012,357,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2013,356,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2014,356,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2015,356,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2016,356,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2017,356,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2018,356,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2019,356,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH1,2020,356,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH2,2000,140,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH2,2001,140,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH2,2002,140,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH2,2003,139,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2000,1173,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2001,1174,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2002,1149,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2003,1155,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2004,1156,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2005,1153,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2006,1182,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2007,1183,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2008,1183,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2009,1184,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2010,1186,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2011,1191,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2012,1189,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2013,1188,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2014,1188,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2015,1188,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2016,1188,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2017,1188,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2018,1188,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2019,1188,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH3,2020,1188,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2000,479,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2001,481,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2002,469,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2003,466,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2004,465,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2005,465,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2006,466,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2007,466,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2008,466,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2009,466,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2010,466,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2011,469,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2012,469,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2013,469,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2014,469,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2015,472,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2016,472,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITH4,2017,466,
