DATAFLOW,LAST UPDATE,freq,sex,isced11,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2007,18.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2008,17.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2009,18.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2010,18.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2011,19.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2012,23.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2013,26.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2014,34.6,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2015,37.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2016,37.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2017,38.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2018,39.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2019,39.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT32,2020,38.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2000,11.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2001,12.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2002,16.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2003,17.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2004,18.0,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2005,17.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2006,16.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2007,16.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2008,19.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2009,19.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2010,20.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2011,23.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2012,23.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2013,22.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2014,37.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2015,32.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2016,35.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2017,34.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2018,37.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2019,37.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT33,2020,40.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2000,15.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2001,16.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2002,14.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2003,14.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2004,15.3,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2005,14.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2006,14.2,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2007,17.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2008,17.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2009,17.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2010,16.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2011,16.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2012,17.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2013,21.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2014,31.5,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2015,30.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2016,32.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2017,32.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2018,30.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2019,31.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,AT34,2020,32.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2000,43.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2001,42.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2002,43.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2003,45.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2004,46.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2005,47.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2006,47.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2007,46.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2008,44.9,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2009,45.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2010,46.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2011,46.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2012,44.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2013,44.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2014,48.2,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2015,48.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2016,48.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2017,51.8,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2018,54.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2019,53.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE10,2020,55.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2000,36.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2001,41.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2002,37.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2003,40.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2004,41.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2005,40.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2006,43.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2007,40.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2008,40.5,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2009,41.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2010,45.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2011,41.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2012,40.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2013,43.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2014,46.7,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2015,44.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2016,40.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2017,40.7,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2018,47.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2019,48.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE21,2020,49.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2000,31.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2001,31.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2002,34.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2003,31.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2004,39.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2005,35.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2006,37.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2007,37.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2008,38.5,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2009,38.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2010,35.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2011,37.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2012,40.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2013,38.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2014,38.4,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2015,40.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2016,42.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2017,44.3,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2018,45.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2019,50.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE22,2020,50.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2000,40.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2001,37.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2002,39.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2003,38.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2004,41.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2005,42.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2006,43.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2007,42.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2008,44.8,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2009,44.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2010,44.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2011,43.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2012,47.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2013,46.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2014,47.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2015,46.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2016,50.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2017,50.5,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2018,50.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2019,48.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE23,2020,54.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2000,46.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2001,46.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2002,47.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2003,49.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2004,54.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2005,52.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2006,52.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2007,51.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2008,54.2,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2009,55.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2010,58.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2011,50.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2012,53.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2013,49.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2014,55.2,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2015,51.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2016,55.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2017,54.9,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2018,55.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2019,57.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE24,2020,58.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2000,30.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2001,33.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2002,34.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2003,35.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2004,34.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2005,39.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2006,38.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2007,39.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2008,42.6,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2009,41.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2010,40.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2011,41.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2012,44.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2013,43.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2014,40.9,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2015,40.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2016,46.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2017,48.7,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2018,43.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2019,43.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE25,2020,44.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2000,46.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2001,49.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2002,50.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2003,51.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2004,49.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2005,52.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2006,50.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2007,54.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2008,54.6,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2009,55.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2010,55.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2011,60.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2012,55.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2013,56.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2014,52.4,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2015,56.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2016,55.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2017,61.3,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2018,62.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2019,54.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE31,2020,57.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE32,2000,27.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE32,2001,29.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE32,2002,29.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE32,2003,30.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE32,2004,33.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE32,2005,28.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE32,2006,31.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE32,2007,31.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE32,2008,33.2,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-34,PC,BE32,2009,31.1,
